id,titulo,qtd_exercicios,peso
478,Trabalho Prático 01: Variáveis e Estrutura Sequencial de Programação,2,1
480,Trabalho Prático 01: Variáveis e Estrutura Sequencial de Programação,2,1
481,Laboratório de Codificação 02 – Estrutura de Programação Condicional,9,1
482,Trabalho Prático 02 - Estrutura Condicional Simples e Composta (sem aninhamento),3,1
483,Exercícios de Desafio 2: Estruturas Condicionais Simples e Compostas,6,1
484,Exercícios de Desafio 2: Estruturas Condicionais Simples e Compostas,6,0
485,Laboratório de Codificação 02 – Estrutura de Programação Condicional,9,1
486,Exercícios de Desafio 2: Estruturas Condicionais Simples e Compostas,6,1
487,Trabalho Prático 01: Variáveis e Estrutura Sequencial de Programação,2,1
488,Trabalho Prático 01: Variáveis e Estrutura Sequencial de Programação,2,1
489,Laboratório de Codificação 02 – Estrutura de Programação Condicional,9,1
490,Laboratório de Codificação 02 – Estrutura de Programação Condicional,9,1
491,Laboratório de Codificação 02 – Estrutura de Programação Condicional,9,1
492,Exercícios de Desafio 2: Estruturas Condicionais Simples e Compostas,6,0
493,Laboratório de Codificação 02 – Estrutura de Programação Condicional,9,1
494,Exercícios de Desafio 2: Estruturas Condicionais Simples e Compostas,6,1
495,Laboratório de Codificação 02 – Estrutura de Programação Condicional,9,1
496,Laboratório 04 - Estrutura de repetição, Condicional...parte II,3,0
497,Laboratório de Codificação 02 – Estrutura de Programação Condicional,9,1
498,Exercícios de Desafio 2: Estruturas Condicionais Simples e Compostas,6,1
499,Laboratório 04 - Estrutura de repetição, Condicional...parte II,3,0
500,Laboratório 04 - Estrutura de repetição, Condicional...parte II,3,0
501,Laboratório de Codificação 02 – Estrutura de Programação Condicional,9,1
502,Exercícios de Desafio 2: Estruturas Condicionais Simples e Compostas,6,1
503,Laboratório de Codificação 02 – Estrutura de Programação Condicional,9,0
504,Exercícios de Desafio 2: Estruturas Condicionais Simples e Compostas,6,0
505,Exercícios de Desafio 2: Estruturas Condicionais Simples e Compostas,6,1
506,Laboratório de Codificação 02 – Estrutura de Programação Condicional,9,1
507,Exercícios de Desafio 2: Estruturas Condicionais Simples e Compostas,6,1
508,Exercícios de Desafio 3,1,1
509,Exercícios de Desafio 3: Estruturas Encadeadas,6,1
510,Sexto Trabalho - 11/04/2017 (Controle de Qualidade),1,1
511,Prova parcial 01 - Sequência, Condicional, Repetição,4,1
512,Prova parcial 01 - Sequência, Condicional, Repetição,4,1
513,Prova parcial 01 - Sequência, Condicional, Repetição,4,1
514,Trabalho Prático 02 - Estrutura Condicional Simples e Composta (sem aninhamento),3,1
515,Trabalho Prático 02 - Estrutura Condicional Simples e Composta,3,1
516,BANCO 3 - Estrutura condicional encadeada (ou aninhada), Operadores lógicos (booleanos),10,1
517,Trabalho Prático 02 - Estrutura Condicional Simples e Composta,3,1
518,Trabalho Prático 02 - Estrutura Condicional Simples e Composta,2,1
519,Trabalho Prático 03 - Estrutura Condicional Encadeada,3,1
520,Trabalho Prático 02 - Estrutura Condicional Simples e Composta,2,1
521,Trabalho Prático 02 - Estrutura Condicional Simples e Composta,3,1
522,Trabalho Prático 02 - Estrutura Condicional Simples e Composta,2,1
523,Trabalho Prático 02 - Estrutura Condicional Simples e Composta,2,1
524,Trabalho Prático 02 - Estrutura Condicional Simples e Composta,2,1
525,Trabalho Prático 02 - Estrutura Condicional Simples e Composta,2,1
526,Trabalho Prático 02 - Estrutura Condicional Simples e Composta,2,1
527,Exercícios de Desafio 3,1,1
528,Trabalho Prático 02 - Estrutura Condicional Simples e Composta (sem aninhamento),3,1
529,Trabalho Prático 02 - Estrutura Condicional Simples e Composta,2,1
530,Sétimo Trabalho - 18/04/2017 (listas encadeadas e recursão),1,1
531,Laboratório de Codificação 03 – Estrutura de Programação Condicional Encadeada,9,1
532,Exercícios de Desafio 3: Estruturas Encadeadas,6,1
533,Exercícios de Desafio 3: Estruturas Encadeadas,6,1
534,Laboratório de Codificação 03 – Estrutura de Programação Condicional Encadeada,9,1
535,Exercícios de Desafio 3: Estruturas Encadeadas,6,0
536,Laboratório de Codificação 03 – Estrutura de Programação Condicional Encadeada,9,1
537,Exercícios de Desafio 3: Estruturas Encadeadas,6,0
538,Oficina1 - 2017/1,12,1
539,Trabalho Prático 02 - Estrutura Condicional Simples e Composta,2,1
540,Trabalho Prático 02 - Estrutura Condicional Simples e Composta,2,1
541,Trabalho Prático 02 - Estrutura Condicional Simples e Composta,2,1
542,Laboratório de Codificação 03 – Estrutura de Programação Condicional Encadeada,9,1
543,Exercícios de Desafio 3: Estruturas Encadeadas,6,1
544,Oitavo Trabalho - 25/04/2017 (lista encadeada ordenada),2,1
545,Laboratório de Codificação 03 – Estrutura de Programação Condicional Encadeada,9,1
546,Laboratório de Codificação 03 – Estrutura de Programação Condicional Encadeada,9,1
547,Laboratório de Codificação 03 – Estrutura de Programação Condicional Encadeada,9,1
548,Exercícios de Desafio 3: Estruturas Encadeadas,6,1
549,Laboratório 05 - Variável Composta Homogênea - Vetor,2,1
550,Laboratório 05 - Variável Composta Homogênea - Vetor,2,0
551,Laboratório 05 - Variável Composta Homogênea - Vetor,2,0
552,Exercícios de Desafio 3: Estruturas Encadeadas,6,0
553,Laboratório de Codificação 03 – Estrutura de Programação Condicional Encadeada,9,0
554,Laboratório de Codificação 03 – Estrutura de Programação Condicional Encadeada,9,1
555,Exercícios de Desafio 3: Estruturas Encadeadas,6,1
556,Exercícios de Desafio 3: Estruturas Encadeadas,6,1
557,Laboratório de Codificação 03 – Estrutura de Programação Condicional Encadeada,9,1
558,Segunda Lista de Exercícios,15,1
559,Trabalho Prático 3: Estruturas Condicionais Encadeadas,2,2
560,Trabalho Prático 3: Estruturas Condicionais Encadeadas,3,2
561,TP03 - TESTE,3,1
562,Trabalho Prático 3: Estruturas Condicionais Encadeadas,2,2
563,Exercícios de Desafio 4: Estrutura de Programação de Repetição por Condição,8,1
564,Laboratório de Codificação 04 – Estrutura de Programação de Repetição por Condição,11,1
565,Trabalho Prático 3: Estruturas Condicionais Encadeadas,2,2
566,Trabalho Prático 3: Estruturas Condicionais Encadeadas,3,1
567,Nono Trabalho - 02/05/2017 (lista de desempregados),1,1
568,Décimo Trabalho - 04/05/2017 (Estacionamento Linear),1,1
569,Trabalho Prático 3: Estruturas Condicionais Encadeadas,2,2
570,Comandos Básicos,4,0
571,Trabalho Prático 3: Estruturas Condicionais Encadeadas,2,1
572,Quinto Trabalho - 05/05/2017 (backtracking),3,1
573,Trabalho Prático 3: Estruturas Condicionais Encadeadas,3,1
574,Trabalho Prático 3: Estruturas Condicionais Encadeadas,2,2
575,Trabalho Prático 3: Estruturas Condicionais Encadeadas,2,1
576,Trabalho Prático 3: Estruturas Condicionais Encadeadas,2,2
577,Trabalho Prático 3: Estruturas Condicionais Encadeadas,2,2
578,Trabalho Prático 3: Estruturas Condicionais Encadeadas,2,1
579,Trabalho Prático 3: Estruturas Condicionais Encadeadas,2,2
580,Trabalho Prático 3: Estruturas Condicionais Encadeadas,2,2
581,Laboratório 06 - Vetores e Matrizes,3,1
582,Laboratório 06 - Vetores e Matrizes,3,0
583,Laboratório 06 - Vetores e Matrizes,3,0
584,Laboratório de Codificação 04 – Estrutura de Programação de Repetição por Condição,12,1
585,Laboratório de Codificação 04 – Estrutura de Programação de Repetição por Condição,11,1
586,Laboratório de Codificação 06 – Estrutura de Programação de Repetição por Contagem,10,1
587,Laboratório de Codificação 04 – Estrutura de Programação de Repetição por Condição,12,1
588,Laboratório de Codificação 04 – Estrutura de Programação de Repetição por Condição,12,1
589,Exercícios de Desafio 4: Estrutura de Programação de Repetição por Condição,8,1
590,Exercícios de Desafio 4: Estrutura de Programação de Repetição por Condição,8,1
591,Laboratório de Codificação 04 – Estrutura de Programação de Repetição por Condição,12,1
592,Exercícios de Desafio 4: Estrutura de Programação de Repetição por Condição,8,0
593,Laboratório de Codificação 04 – Estrutura de Programação de Repetição por Condição,12,0
594,Exercícios de Desafio 4: Estrutura de Programação de Repetição por Condição,8,0
595,Laboratório de Codificação 04 – Estrutura de Programação de Repetição por Condição,12,1
596,Exercícios de Desafio 4: Estrutura de Programação de Repetição por Condição,8,0
597,Laboratório de Codificação 04 – Estrutura de Programação de Repetição por Condição,12,1
598,Exercícios de Desafio 4: Estrutura de Programação de Repetição por Condição,8,1
599,Décimo Primeiro Trabalho - 09/05/2017 (Hash),1,1
600,Laboratório de Codificação 04 – Estrutura de Programação de Repetição por Condição,12,1
601,Exercícios de Desafio 4: Estrutura de Programação de Repetição por Condição,8,1
602,Exercícios de Desafio 4: Estrutura de Programação de Repetição por Condição,8,1
603,Exercícios de Desafio 4: Estrutura de Programação de Repetição por Condição,8,1
604,Exercícios de Desafio 4: Estrutura de Programação de Repetição por Condição,8,1
605,Laboratório de Codificação 04 – Estrutura de Programação de Repetição por Condição,12,1
606,Exercícios de Desafio 4: Estrutura de Programação de Repetição por Condição,8,1
607,IF-ELSE (básico),3,0
608,Exercícios de Desafio 4: Estrutura de Programação de Repetição por Condição,8,1
609,IF-ELSE,8,0
610,Sexto Trabalho - 12/05/2017 (Expressões Regulares),10,1
611,Trabalho Prático 4: Estrutura de Repetição por Condição (while),2,2
612,Trabalho Prático 4: Estrutura de Repetição por Condição (while),3,2
613,Trabalho Prático 4: Estrutura de Repetição por Condição (while),2,2
614,Trabalho Prático 4: Estrutura de Repetição por Condição (while),2,2
615,Laboratório 07 - Estruturas Dinâmicas,3,1
616,Laboratório 07 - Estruturas Dinâmicas,3,0
617,Laboratório 07 - Estruturas Dinâmicas,3,0
618,Laboratório de Codificação 06 – Estrutura de Programação de Repetição por Contagem,10,1
619,Estrutura de Decisão (Switch) - Básico,4,0
620,Trabalho Prático 4: Estrutura de Repetição por Condição (while),2,2
621,Trabalho Prático 4: Estrutura de Repetição por Condição (while),2,2
622,Trabalho Prático 4: Estrutura de Repetição por Condição (while),2,2
623,Trabalho Prático 4: Estrutura de Repetição por Condição (while),3,2
624,Estruturas de Repetição (FOR) - Básico,2,1
625,Décimo Segundo Trabalho (Eliminação de Tabelas Hash) - 18/05/2017,1,1
626,Trabalho Prático 04: Estrutura de Repetição por Condição (while),2,2
627,Trabalho Prático 04: Estrutura de Repetição por Condição (while),2,2
628,Laboratório de Ambientação e Primeiros passos com o Python,14,0
629,Exercícios de Desafio com Estruturas Condicionais Simples e Compostas,10,0
630,Laboratório de Codificação 05 – Vetores e Strings,11,1
631,Laboratório de Codificação 05 – Vetores e Strings,11,1
632,Laboratório de Codificação 05 – Vetores e Strings,11,1
633,Trabalho Prático 05: Vetores e Strings,3,1
634,Laboratório de Codificação 05 – Vetores e Strings,11,1
635,Laboratório de Codificação 05 – Vetores e Strings,11,0
636,Laboratório de Codificação 05 – Vetores e Strings,11,1
637,Laboratório de Codificação 05 – Vetores e Strings,11,1
638,Laboratório de Codificação 05 – Vetores e Strings,11,1
639,Laboratório de Codificação 05 – Vetores e Strings,11,1
640,Laboratório de Codificação 05 – Vetores e Strings,11,1
641,Laboratório de Codificação 05 – Vetores e Strings,11,1
642,Laboratório de Codificação 05 – Vetores e Strings,11,1
643,Estruturas de Repetição (WHILE) - Básico,2,1
645,Décimo Terceiro Trabalho (Árvore Binária de Busca) - 23/05/2017,3,1
646,Décimo Quarto Trabalho (Árvores Genéricas) - 25/05/2017,1,1
647,Décimo Quinto Trabalho (Árvores AVL - inserção e altura) - 30/05/2017,1,1
648,Décimo Sexto Trabalho (Árvores AVL - eliminação) - 01/06/2017,1,1
649,Exercícios de Desafio 5: Vetores e Strings,5,1
650,Estruturas de Repetição (DO-WHILE) - Básico,4,1
651,Laboratório 08 - Listas Simplesmente encadeadas,2,1
652,Exercícios de Desafio 5: Vetores e Strings,4,0
653,Exercícios de Desafio 5: Vetores e Strings,5,0
654,Exercícios de Desafio 5: Vetores e Strings,5,0
655,Terceira Lista de Exercícios,14,1
656,Exercícios de Desafio 5: Vetores e Strings,5,1
657,Exercícios de Desafio 5: Vetores e Strings,5,1
658,Exercícios de Desafio 5: Vetores e Strings,5,1
659,Exercícios de Desafio 5: Vetores e Strings,5,1
660,Laboratório 08 - Listas Simplesmente encadeadas,2,0
661,Laboratório 08 - Listas Simplesmente encadeadas,2,0
662,Introdução ao CodeBench,3,1
663,Trabalho Prático 5: Vetores e Strings,2,3
664,Trabalho Prático 5: Vetores e Strings,3,3
665,TESTE,3,1
666,Exercícios de Desafio 5: Vetores e Strings,5,1
667,Trabalho Prático 5: Vetores e Strings,2,3
668,Exercícios de Desafio 5: Vetores e Strings,5,1
669,Trabalho Prático 5: Vetores e Strings,3,3
670,Trabalho Prático 5: Vetores e Strings,2,3
671,Trabalho Prático 5: Vetores e Strings,2,3
672,Trabalho Prático 5: Vetores e Strings,2,3
673,Trabalho Prático 5: Vetores e Strings,2,3
674,Trabalho Prático 5: Vetores e Strings,2,3
675,Trabalho Prático 5: Vetores e Strings,2,3
676,Prova parcial 02 - Estruturas dinâmicas,2,1
677,Prova parcial 02 - Estruturas dinâmicas,2,1
678,Prova parcial 02 - Estruturas dinâmicas,2,1
679,Oitavo Trabalho - 02/06/2017 (Strings),2,1
680,Trabalho Prático 5: Vetores e Strings,2,1
681,Laboratório de Codificação 06 – Estrutura de Programação de Repetição por Contagem,10,1
682,Exercícios de Desafio 6: Repetição por Contagem,5,1
683,Laboratório de Codificação 06 – Estrutura de Programação de Repetição por Contagem,10,1
684,Laboratório de Codificação 06 – Estrutura de Programação de Repetição por Contagem,10,1
685,Exercícios de Desafio 6: Repetição por Contagem,5,1
686,Laboratório de Codificação 06 – Estrutura de Programação de Repetição por Contagem,10,1
687,Exercícios de Desafio 6: Repetição por Contagem,5,1
688,Laboratório de Codificação 06 – Estrutura de Programação de Repetição por Contagem,10,1
689,Exercícios de Desafio 6: Repetição por Contagem,5,1
690,Laboratório de Codificação 06 – Estrutura de Programação de Repetição por Contagem,10,1
691,Exercícios de Desafio 6: Repetição por Contagem,5,1
692,Laboratório de Codificação 06 – Estrutura de Programação de Repetição por Contagem,10,1
693,Laboratório de Codificação 06 – Estrutura de Programação de Repetição por Contagem,10,1
694,Exercícios de Desafio 6: Repetição por Contagem,5,1
695,Laboratório de Codificação 06 – Estrutura de Programação de Repetição por Contagem,10,0
696,Exercícios de Desafio 6: Repetição por Contagem,5,0
697,Laboratório de Codificação 06 – Estrutura de Programação de Repetição por Contagem,10,1
698,Exercícios de Desafio 6: Repetição por Contagem,5,0
699,Laboratório de Codificação 06 – Estrutura de Programação de Repetição por Contagem,10,1
700,Exercícios de Desafio 6: Repetição por Contagem,5,1
701,Laboratório de Codificação 06 – Estrutura de Programação de Repetição por Contagem,10,1
702,Exercícios de Desafio 6: Repetição por Contagem,5,1
703,Décimo Sétimo Trabalho - 07/06/2017 (Árvore B),1,1
704,Décimo Oitavo Trabalho - 09/06/2017 (Árvore B),1,1
705,TRABALHO GERAL,1,1
706,Comandos Básicos,4,1
707,Estruturas de Decisão e Repetição,6,1
708,Nono Trabalho - 09/06/2017 (redes de Petri),1,1
710,Trabalho Prático 6: Repetição por Contagem,3,3
711,Trabalho Prático 6: Repetição por Contagem,2,3
712,Trabalho Prático 6: Repetição por Contagem,2,3
713,Exercícios,10,1
714,Trabalho Prático 6: Repetição por Contagem,2,3
